timestamp,open,high,low,close,volume
1595548800000,9606.5,9647.5,9473.5,9546,488436935,51121.2157566788
1595462400000,9534.5,9684,9455.5,9606.5,595790753,62375.4486028319
1595376000000,9392.5,9570,9283,9534.5,459962679,48920.5163503883
1595289600000,9161,9442,9158.5,9392.5,616908469,66132.3967686833
1595203200000,9211,9224,9135.5,9161,238582841,26004.7267818394
1595116800000,9172.5,9241.5,9099.5,9211,268830364,29342.82791842
1595030400000,9152,9221.5,9123.5,9172.5,219054889,23899.1624926804
1594944000000,9130,9179,9083.5,9152,263007165,28783.2052659598
1594857600000,9190,9212,9030.5,9130,517905380,56814.8208555795
1594771200000,9254.5,9272.5,9153,9190,318542919,34581.585504309
1594684800000,9235.5,9277,9077,9254.5,455978716,49544.4198801704
1594598400000,9302,9349.5,9200,9235.5,412082339,44415.4436495406
1594512000000,9231.5,9353.5,9157,9302,450219367,48656.9501043198
1594425600000,9285,9298,9176,9231.5,282190083,30564.9721410091
1594339200000,9234,9319,9113.5,9285,434675780,47249.1604658608
1594252800000,9436,9438.5,9157,9234,624020060,67129.6659710505
1594166400000,9251.5,9475.5,9236.5,9436,528728527,56462.7150234786
1594080000000,9345.5,9392,9205,9251.5,398181086,42959.8220625989
1593993600000,9079,9380,9064,9345.5,570528348,61790.9035043688
1593907200000,9141,9147,8903.5,9079,462115323,51124.9419991304
1593820800000,9057,9197,9041.5,9141,315224483,34589.0654852802
1593734400000,9085,9122.5,9038,9057,292480160,32189.8918500795
1593648000000,9234,9258.5,8932.5,9085,733135411,80385.6051805491
1593561600000,9130.5,9296.5,9084.5,9234,473014942,51427.1070129008
1593475200000,9183.5,9197.5,9053.5,9130.5,438988631,48041.187005927
